"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0051962","positive regulation of nervous system development",241,0.498338621595571,1.50965393431567,0.000350687610391807,0.00583572399936481,0.00459415620268275,2914,"tags=32%, list=16%, signal=27%","7424/3553/5803/7040/6376/90865/1826/53335/650/347902/7476/2119/23767/27286/3569/644943/4135/7124/9353/23363/3897/79953/7058/9037/5270/7052/23529/56965/7162/26011/51393/1002/84189/23768/5789/1382/3976/7074/7097/627/8482/6092/1956/2335/3556/5176/5324/8140/3688/1636/407006/375790/23316/6091/4192/9423/387804/4851/27020/7422/2043/7473/85358/23499/3091/57154/4124/2247/3706/1499/706/40/8829/22883/5364/57165"
"GO:0002716","negative regulation of natural killer cell mediated immunity",22,0.790852073214541,1.7407736801039,0.000356327460383372,0.0059125854529516,0.00465466515132072,2590,"tags=68%, list=14%, signal=59%","7040/3635/3135/5272/6318/634/3965/3133/3105/3106/3134/3821/100507436/5819/5817"
"GO:0097696","cell surface receptor signaling pathway via STAT",105,0.594227713575401,1.67209517735792,0.00037040356564611,0.00612859156759035,0.00482471531673174,3226,"tags=41%, list=17%, signal=34%","3606/857/7040/3575/9021/6775/1437/133396/6778/3569/7124/958/23529/9111/1489/8995/5789/3952/3976/3716/8651/85480/5468/1647/407006/10464/3718/132299/4851/3600/388585/2149/54625/9306/3588/1545/7132/8835/22876/10019/51561/54741/3572"
"GO:0002367","cytokine production involved in immune response",102,0.589120809945866,1.651682668282,0.000376718310026718,0.00621531547967158,0.00489298845621747,2418,"tags=34%, list=13%, signal=30%","3606/972/3553/7040/2625/558/11213/7042/3135/117854/3569/114548/29108/7099/7124/441168/6850/7805/54/8482/3133/55765/8809/3105/8140/8764/3718/3077/7098/10666/3134/23586/7043/7474/57142"
"GO:0051918","negative regulation of fibrinolysis",12,0.878960619096681,1.73397765582189,0.000378255206599567,0.00622294290175595,0.00489899312135982,725,"tags=50%, list=4%, signal=48%","5054/5328/7056/5327/5345/7057"
"GO:0090049","regulation of cell migration involved in sprouting angiogenesis",39,0.714019331170227,1.76326608924785,0.000384092029431283,0.00630106782559932,0.00496049673316501,2944,"tags=54%, list=16%, signal=45%","9982/9734/5743/301/10000/27286/2303/7057/29775/161742/79812/10769/407010/574506/407006/4851/7422/407018/2247/8829/55294"
"GO:0033280","response to vitamin D",30,0.745247361897724,1.73306891643077,0.000390083750625023,0.00638128531036585,0.00502364770727617,2224,"tags=43%, list=12%, signal=38%","7040/4330/3371/5743/1591/6422/6591/1594/5251/6696/2242/5292/3627"
"GO:0032689","negative regulation of type II interferon production",31,0.737736918935301,1.72406531605032,0.000393723723414681,0.00640464629857983,0.00504203857513006,1717,"tags=55%, list=9%, signal=50%","3624/2625/80380/558/90865/284194/9173/654346/7099/53833/64115/29126/2621/7805/3623/3965/5621"
"GO:0044403","biological process involved in symbiotic interaction",174,0.527283471369115,1.56450808704945,0.000393232271784156,0.00640464629857983,0.00504203857513006,3691,"tags=38%, list=20%, signal=31%","3694/3853/857/972/3576/558/290/3956/9076/6317/858/6372/8542/3078/3383/2192/6404/942/11074/1969/2621/3673/5359/3965/1956/2335/1508/820/3690/3693/3678/3688/5045/8764/6575/1948/3273/3949/3916/4627/5818/9525/5819/5817/3839/6520/29082/8829/3685/55770/6714/83737/867/6737/57132/2876/5119/91392/9218/6510/51652/50848/684/55876/1642/8673"
"GO:0060828","regulation of canonical Wnt signaling pathway",226,0.508528496973003,1.53493504727002,0.000395191434074277,0.00641051427093596,0.00504665811875481,2713,"tags=26%, list=15%, signal=23%","3487/857/3489/7040/27122/348/22943/8796/1001/80114/27303/650/55959/6657/57664/1000/9037/1601/120892/27123/83595/7162/115908/6422/7091/144165/25937/6591/51339/23189/4088/79705/4163/1956/4038/55612/25928/5754/351/130574/1958/9839/64750/2776/4192/79971/2263/147699/4851/6662/7474/153090/2735/55366/2308/2247/22881/1499/3670"
"GO:0016266","O-glycan processing",34,0.739369290188997,1.75776430774845,0.000405544913599723,0.00656008545993295,0.00516440758835754,3085,"tags=50%, list=17%, signal=42%","11226/11227/10331/374907/84002/93010/10610/10164/51301/79623/2591/79695/10678/6483/2589/9245/27090"
"GO:0090330","regulation of platelet aggregation",25,0.777167846572922,1.74603430740269,0.000408440177097292,0.00658851550298166,0.00518678905441539,1098,"tags=40%, list=6%, signal=38%","10630/5588/84034/3569/84959/114897/5270/634/388931/6850"
"GO:1903900","regulation of viral life cycle",103,0.58446994743703,1.63956845071646,0.000418673837018194,0.0067348338615899,0.00530197774305789,2953,"tags=27%, list=16%, signal=23%","8091/972/3428/3576/27350/558/3956/4939/117854/9235/7124/60489/5359/3965/8519/5045/27074/24138/10410/5629/10318/4851/4599/5819/55337/4940/9683/4938"
"GO:0050680","negative regulation of epithelial cell proliferation",122,0.561304781237254,1.6038843278474,0.000422254109699346,0.00677361093980308,0.00533250488149254,2493,"tags=37%, list=13%, signal=32%","857/2069/7040/2625/348/2810/6678/3851/135228/7042/858/6657/7498/7124/4804/7057/9788/1601/634/6422/6591/864/4163/23213/652/1021/5796/8200/79812/2022/5176/1030/5468/6935/574506/6091/1948/3664/28984/2263/4851/6662/7474/153090/5925"
"GO:0010717","regulation of epithelial to mesenchymal transition",102,0.586656380580832,1.64477329553415,0.000423442177426985,0.00677390510905986,0.005332736465357,2702,"tags=41%, list=15%, signal=35%","10630/3553/7040/2625/3170/650/6317/7042/7048/3569/7041/4017/2296/1601/182/6422/101/25937/7074/4088/79755/161742/652/399473/200558/90102/2022/10253/23187/407006/4192/28984/7043/4851/7422/4139/2043/90/153090/200734/1499/7046"
"GO:0048844","artery morphogenesis",61,0.653927470661966,1.71247790653188,0.000426456016295792,0.00680332449137447,0.00535589678578245,2824,"tags=46%, list=15%, signal=39%","348/1909/7042/7048/10000/1906/2303/2296/64220/182/639/30008/652/3198/2022/4035/1948/4192/5629/3949/2138/4851/3209/7422/57142/7046/6495/8829"
"GO:0031346","positive regulation of cell projection organization",314,0.47177438156727,1.44636050444341,0.000431694016449827,0.0068679671682993,0.00540678653916773,3332,"tags=31%, list=18%, signal=25%","1272/6280/6376/348/55714/148170/5880/1826/53335/9638/3675/4135/9353/163404/23363/3897/9037/54869/26499/6624/56965/57451/51393/1002/140469/5789/3673/1382/7074/3655/627/8482/6092/6101/22873/2281/2335/1756/257194/5176/5754/2242/2316/8428/2896/10938/407006/375790/2534/55704/23316/6091/11135/65009/780/4192/10109/9423/51196/7043/57787/10435/23603/27020/7422/2043/7474/23426/7473/23499/153090/57154/10801/50807/9750/3706/7046/5274/10097/8829/347733/4739/27/5364/10154/6714/7436/1954/6259/8874/55754/64787/5216/7804/2048/9842"
"GO:0141091","transforming growth factor beta receptor superfamily signaling pathway",297,0.478278685845243,1.46110657581882,0.00043359157256609,0.00687925697734308,0.00541567440745129,2702,"tags=27%, list=15%, signal=24%","3694/3624/10468/857/2201/7040/27122/22943/1001/135228/650/7042/858/7048/2331/7041/3675/7057/4053/23089/51232/1601/5654/3696/6422/4681/100532736/50515/81031/1149/4088/161742/23213/652/399473/3491/5796/8200/11167/10272/1278/55612/375387/2200/2022/2131/25928/10253/1030/494470/2297/3693/5468/7791/6935/5045/860/1958/5829/9839/30001/3077/64750/6868/23111/642489/5371/4052/7043/4851/3209/7474/90/9404/57154/2280/200734/6653/388585/57045/7046"
"GO:0071346","cellular response to type II interferon",79,0.618568255182879,1.68356113967009,0.000440944454093967,0.00697680145808241,0.00549246600713538,3037,"tags=39%, list=16%, signal=33%","163351/834/9076/115361/7099/7124/1906/2635/140885/2934/7097/2633/3965/3716/3659/5468/7791/7431/3460/7098/5292/6672/10435/7474/71/2317/965/54625/10097/961/3459"
"GO:0002224","toll-like receptor signaling pathway",69,0.627797925046703,1.66700036608769,0.000442955232154018,0.00698951975314419,0.00550247844674904,3105,"tags=36%, list=17%, signal=30%","6280/6279/8061/11213/7099/1520/7096/23643/2099/29126/7097/10333/3659/351/3656/7098/330/10318/79931/64332/55366/6885/5336/8546/8915"
"GO:0071260","cellular response to mechanical stimulus",64,0.636185040983141,1.66845851538987,0.000448515339670596,0.00705802264139245,0.00555640713991233,3207,"tags=44%, list=17%, signal=36%","3553/7040/834/5743/90865/7099/958/3673/1956/1265/2022/5339/355/3690/3659/1647/6513/7098/2729/6662/5734/2247/578/7132/9531/8915/1277/54407"
"GO:0071479","cellular response to ionizing radiation",71,0.628742684718962,1.67938917390426,0.000451170996685505,0.00706143578866422,0.00555909412985753,2245,"tags=18%, list=12%, signal=16%","3694/894/3428/7040/2625/85453/7124/6422/6591/1647/1958/10276/51776"
"GO:0006493","protein O-linked glycosylation",89,0.603787346748141,1.66717865939965,0.000450107531906526,0.00706143578866422,0.00555909412985753,2412,"tags=28%, list=13%, signal=25%","11226/11227/8706/10331/374907/10317/84002/93010/10610/10164/729920/143888/51301/79623/2525/84752/2591/79695/146664/7423/374378/10678/285203/3600/6483"
"GO:0043537","negative regulation of blood vessel endothelial cell migration",32,0.747530106329762,1.75366721113591,0.000456150387799793,0.00709677256133881,0.00558691289808294,2844,"tags=50%, list=15%, signal=42%","7040/348/7124/7057/29775/161742/79812/5468/1647/574506/407006/3273/28984/4851/2247/3728"
"GO:0051091","positive regulation of DNA-binding transcription factor activity",166,0.520241825699805,1.53831605438535,0.000455058584693393,0.00709677256133881,0.00558691289808294,1442,"tags=19%, list=8%, signal=17%","306/6280/3606/3553/28232/84433/5588/6279/11213/11035/114769/3569/114548/29108/7099/7124/1906/10346/7185/4808/8877/2099/11074/340061/825/8995/92565/7097/4088/3965/53840"
"GO:0034329","cell junction assembly",439,0.448482924815466,1.40140330172316,0.000457105191742251,0.00709677256133881,0.00558691289808294,3053,"tags=32%, list=17%, signal=27%","1830/1308/857/3553/4323/2706/4897/22943/1001/2697/3691/9076/1826/347902/55619/266977/7476/5010/10391/6622/23767/59341/10804/55901/27286/1009/5317/1012/54549/10395/7124/7057/79953/1000/7058/7205/6281/6624/7162/1307/7070/1969/6422/1002/144165/5362/667/114784/84189/6591/3909/23768/5789/3673/7010/3655/10686/7097/4088/627/6092/79834/56288/5796/64101/6385/90102/2335/4038/84962/287/5318/3556/5339/257194/10052/1006/87/3690/3678/2890/91107/351/1636/375790/8506/221935/23616/23316/1948/2701/3273/10160/9423/387804/23603/27020/7422/4139/5818/7474/5361/71/85358/57142/23499/22829/5770/79983/65078/7087/5908/29801/1499/5783/1008/60/23562/29984/40/6495/64403/8829/266727/3728/6093/22883/5364/9732/1739/55558/28316/10154/2564/6714/7436/7094/1003/9647"
"GO:0045069","regulation of viral genome replication",73,0.624461145029876,1.68599202438497,0.000465272048383449,0.00720425249248276,0.00567152615127699,3683,"tags=34%, list=20%, signal=28%","8091/3428/3576/27350/4939/117854/7124/60489/5359/8519/24138/10410/5629/10318/4851/4599/55337/4940/9683/4938/5610/10581/684/8638/1642"
"GO:0150063","visual system development",331,0.473933501149545,1.45760235233665,0.000468543272385304,0.00723555757435546,0.00569617098301965,2702,"tags=26%, list=15%, signal=22%","1282/718/3624/4237/1295/2201/7040/2625/4212/2697/55714/2202/81029/1826/7042/6657/7476/7048/8076/4081/54549/2303/2296/4810/1296/64220/64093/7070/182/1969/24147/793/639/144165/84189/120114/220/4088/161742/652/10848/399473/1290/57822/94137/6101/1956/28514/56917/668/2200/8412/7020/5176/64919/2195/284217/10253/6935/7431/4647/50939/221935/5916/7054/5629/341640/7837/4851/84879/7422/6662/5818/7474/3091/4124/2247/200734/5090/388585/3985/578/1499/57045/7046"
"GO:0070371","ERK1 and ERK2 cascade",251,0.495314924384317,1.50190154076155,0.000478673820324385,0.00737234067419818,0.0058038530678189,2852,"tags=38%, list=15%, signal=32%","3552/2950/960/3624/972/3553/7040/6376/348/3084/112464/650/1848/59341/5345/54209/29108/7099/7124/3383/284340/1906/2192/1601/7162/56034/140885/9590/1969/634/1490/2621/6850/3976/7010/2246/6098/7074/26191/1846/1847/5154/2633/161742/5028/652/8482/3965/399473/81848/65266/3491/1956/2335/6764/677/10253/678/3690/1849/407010/351/59/6464/574506/407006/6237/7430/65009/2771/7423/10318/5031/6278/25865/2263/4851/7422/6662/5155/2043/5734/407018/153090/5770/2247/222166/200734/5908/1512/2149/50507/8829/3685/177"
"GO:0045953","negative regulation of natural killer cell mediated cytotoxicity",21,0.8033616951819,1.75563627409077,0.00048980067761162,0.00752370218580607,0.00592301196352345,2590,"tags=71%, list=14%, signal=61%","7040/3635/3135/5272/6318/634/3965/3133/3105/3106/3134/3821/100507436/5819/5817"
"GO:0032640","tumor necrosis factor production",129,0.559485127714485,1.60839341445202,0.000493827698416948,0.00754553087475606,0.00594019653338093,2157,"tags=32%, list=12%, signal=28%","3552/2950/1535/7040/6376/558/11213/90865/4939/113277/5724/54209/3569/29108/7099/64115/7057/7096/120892/23643/7128/140885/9590/2621/6850/3952/26191/1149/7097/54/3965/9466/3133/23208/351/2000/7098/929/6868/23586/7538"
"GO:0032680","regulation of tumor necrosis factor production",129,0.559485127714485,1.60839341445202,0.000493827698416948,0.00754553087475606,0.00594019653338093,2157,"tags=32%, list=12%, signal=28%","3552/2950/1535/7040/6376/558/11213/90865/4939/113277/5724/54209/3569/29108/7099/64115/7057/7096/120892/23643/7128/140885/9590/2621/6850/3952/26191/1149/7097/54/3965/9466/3133/23208/351/2000/7098/929/6868/23586/7538"
"GO:0050854","regulation of antigen receptor-mediated signaling pathway",56,0.649427153607272,1.67941410827452,0.000502152645493417,0.00765254202645362,0.00602444074136285,3729,"tags=46%, list=20%, signal=37%","84433/3783/150771/123920/3958/7070/634/7805/26191/2633/257144/5621/7430/10666/25865/1997/971/5819/9404/3988/8915/9214/868/8945/100/5771"
"GO:0006979","response to oxidative stress",360,0.464129177231065,1.4343542281069,0.000508790623972592,0.00773335040269102,0.0060880568930109,2426,"tags=18%, list=13%, signal=16%","3552/2950/374/4313/4323/2706/6546/348/1909/558/22925/114757/5743/8061/7351/11035/4277/6622/6778/2119/2882/4233/3569/2878/2034/1906/10516/79899/120892/8877/7128/2877/140885/253827/53905/5742/50506/6382/51435/9124/5796/2281/1956/84883/5621/8428/351/11030/5603/2534/5829/10276/57707/30001/1263/79772/2729/6278/5371/2067/10060/7837/824/8876/83959/3091"
"GO:0051348","negative regulation of transferase activity",149,0.537094612407796,1.57024774849056,0.000523310888231935,0.0079332286747412,0.00624541046275148,2500,"tags=23%, list=14%, signal=20%","9052/2950/3553/6546/348/2810/11213/6317/6622/29108/7070/9961/55861/634/25937/26191/161742/7345/8660/54922/57493/23624/1849/54206/1647/2776/28951/7538/23603/2041/407018/153090/5925/5770"
"GO:0071634","regulation of transforming growth factor beta production",26,0.764920144142732,1.73090723336682,0.000537273964113694,0.0081236384495624,0.00639530998646807,1851,"tags=46%, list=10%, signal=42%","6376/8710/5743/7042/5345/2192/7057/4088/3965/2335/55612/5045"
"GO:1905952","regulation of lipid localization",136,0.55222672590012,1.59775149580858,0.000541144407118467,0.00813965522499491,0.00640791914485326,1886,"tags=26%, list=10%, signal=23%","3552/718/857/302/3553/348/22925/154664/5360/9227/255738/54209/3569/9388/7124/1906/7057/114897/1601/123/19/2182/57540/9536/6850/3952/1149/8660/6696/3690/5468/4035/5321/5045/10938"
"GO:0002699","positive regulation of immune effector process",205,0.504858928051986,1.51701998758734,0.000540845016089994,0.00813965522499491,0.00640791914485326,2590,"tags=30%, list=14%, signal=26%","25818/718/3606/972/3553/7040/2625/5650/90865/301/3135/912/6778/117854/5724/54209/3569/114548/29108/7099/7124/22914/100528032/958/23529/942/3566/6850/7805/8482/3965/100141515/3133/55765/8809/3136/135250/3823/3105/8140/154064/8764/7098/10666/3106/3134/3821/23586/3140/136/3916/55601/3107/7474/4436/64332/57142/5819/3822/6461/51571/5817"
"GO:0150078","positive regulation of neuroinflammatory response",12,0.871647735415294,1.71955109719384,0.000548438375738765,0.00815475986739888,0.00641981022924948,1524,"tags=67%, list=8%, signal=61%","3606/3553/90865/54209/3569/7124/120892/1075"
"GO:0010575","positive regulation of vascular endothelial growth factor production",30,0.736218158168942,1.71207154948589,0.000551736347278535,0.00815475986739888,0.00641981022924948,2842,"tags=53%, list=15%, signal=45%","3552/718/3553/7040/5743/55959/147372/3569/284340/23213/136/10855/3091/719/3670/1545"
"GO:0032757","positive regulation of interleukin-8 production",50,0.66643867187285,1.70637006530893,0.000552005848388942,0.00815475986739888,0.00641981022924948,2369,"tags=42%, list=13%, signal=37%","5054/2152/972/3553/3569/29108/7099/7124/84632/7096/338322/6850/3952/7097/3965/820/7098/929/23586/25865/7474"
"GO:0031341","regulation of cell killing",74,0.626816156678595,1.69405079537751,0.000545063594090115,0.00815475986739888,0.00641981022924948,2852,"tags=51%, list=15%, signal=44%","3075/7040/3635/3575/11035/6372/3135/912/5272/3383/22914/100528032/6318/634/3952/3965/966/3133/3136/135250/3823/3105/154064/10666/3106/3134/3821/3140/3916/3107/100507436/5819/3822/51571/5817/6891/353091/177"
"GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage",100,0.574295287160246,1.60340544907811,0.000547970048946254,0.00815475986739888,0.00641981022924948,3259,"tags=27%, list=18%, signal=22%","8626/960/972/3428/2810/597/29108/7124/8870/1969/6591/10017/4582/5371/25946/4436/578/1026/54541/23612/4170/7132/7178/581/637/4776/598"
"GO:0030183","B cell differentiation",113,0.559625505565291,1.58591736113293,0.000550523385178135,0.00815475986739888,0.00641981022924948,2694,"tags=31%, list=15%, signal=27%","3624/4323/84433/3635/9734/3956/55619/3569/4242/3676/2323/23529/6422/6850/3623/5896/100141515/10673/28514/677/678/56262/3688/112616/3718/2355/1316/6868/4436/64332/5450/974/10758/578/3574"
"GO:0001934","positive regulation of protein phosphorylation",347,0.466796691896165,1.44308556940663,0.000547716933377452,0.00815475986739888,0.00641981022924948,2852,"tags=29%, list=15%, signal=25%","8091/718/3606/857/374/972/2069/3553/28232/894/7040/3084/4318/650/7042/11035/133396/6622/117854/54209/3569/7099/5058/7124/1906/7057/1440/4486/1601/5329/120892/8877/7039/1489/2621/8995/6850/3952/3976/7010/2246/1839/29775/1464/5154/79705/5028/652/285489/3059/3491/4254/10333/1956/84830/4038/2200/3953/355/10253/5621/3690/3678/351/55704/10464/6091/5217/8826/7098/5292/7423/6868/5629/28984/115825/27020/7422/5155/2043/7474/3600/9181/90/153090/5770/51429/51719/2247/57214/30844/388585/3985/1026/50507/116496/54625/8829/4739/6885/177"
"GO:0051100","negative regulation of binding",82,0.601132133732023,1.64593390338931,0.000562662762412965,0.00829104340237526,0.00652709903310714,3717,"tags=33%, list=20%, signal=26%","8091/4188/3428/22943/114769/3078/255738/3676/1601/120892/51339/3433/3077/6672/407018/1026/4781/6093/581/1454/56998/5899/23063/567/64771/9241/8189"
"GO:0060562","epithelial tube morphogenesis",291,0.474669060528488,1.4476539982072,0.00057174048117711,0.00838277498546177,0.00659931444656135,3282,"tags=37%, list=18%, signal=31%","1282/374/4323/7040/2625/1909/2697/3237/3371/650/7042/7048/130497/2908/4233/10395/5058/7124/9353/1906/2303/9788/64399/7849/4070/133/2099/115908/1969/6422/144165/2246/3579/55083/4088/652/57167/9723/79192/65266/57822/6385/79812/28514/54922/2022/2131/25928/1435/7408/284217/10253/5754/57216/2297/3207/9645/7798/6299/1948/5916/65009/780/4192/5629/9620/4855/25865/2263/9423/5371/3627/2138/4851/7422/6662/2043/7474/57534/3091/90/3911/64065/317/55366/3217/2247/8463/388585/1512/26249/1499/25902/6495/8829/1739/6714/1522/10653/8915/7421/1954/8323/5314/4776/56998/5216/4853"
"GO:0001503","ossification",377,0.45863085450496,1.42409634756875,0.000571783132318667,0.00838277498546177,0.00659931444656135,2568,"tags=28%, list=14%, signal=25%","8626/7424/1462/374/5744/4313/4323/64131/9902/2201/7040/6546/22943/2697/4330/5552/1901/3371/5743/1591/4882/650/6657/130497/117581/1009/3569/2274/7124/2303/2296/51232/64093/3481/115908/182/861/1969/4920/6422/1490/144165/79697/25937/6591/1594/3952/7010/864/5251/4088/652/8482/134701/6261/1021/1290/3491/8200/90993/7171/10272/1956/1278/4038/2131/1893/1435/7020/4664/6696/8519/56975/649/126820/5468/860/4665/6575/2355/144347/100533183/2132/4192/7071/9260/3726/2263/4851/9249/7422/6662/7474/7473/1192/5734/3091/407018/90/1052/2735/55366/196527/166929/3199/2247/1301"
"GO:0006024","glycosaminoglycan biosynthetic process",47,0.675069822387409,1.7128234857758,0.000575114933890752,0.00841032975293269,0.00662100685454771,2639,"tags=45%, list=14%, signal=38%","11227/3553/9956/64131/7040/3037/3038/83539/50515/29940/56548/2131/51363/10090/2132/5155/9957/64132/57214/79586/9469"
"GO:0002042","cell migration involved in sprouting angiogenesis",52,0.669357381361833,1.71688670027134,0.000576854285139096,0.0084145167890189,0.00662430308613927,2553,"tags=48%, list=14%, signal=42%","9982/9734/5743/301/10000/27286/9353/2303/7057/29775/161742/79812/84830/10769/407010/3688/1960/574506/407006/6091/1948/4851/7422/407018/2247"
"GO:0006469","negative regulation of protein kinase activity",120,0.55419594301541,1.58233576248322,0.000582377206615455,0.00847373468218618,0.0066709221947938,2500,"tags=26%, list=14%, signal=22%","9052/2950/3553/6546/348/2810/11213/6317/6622/29108/7070/9961/55861/634/25937/26191/161742/7345/54922/57493/23624/1849/54206/1647/2776/28951/23603/2041/153090/5925/5770"
"GO:0007179","transforming growth factor beta receptor signaling pathway",193,0.506408828677878,1.51749115104095,0.000586208561183932,0.00850810470630614,0.00669797989312125,3524,"tags=37%, list=19%, signal=30%","3694/2201/7040/27122/1001/135228/650/7042/858/7048/2331/7041/3675/7057/4053/23089/1601/5654/3696/50515/81031/1149/4088/161742/399473/5796/8200/1278/55612/375387/2200/2022/10253/1030/3693/5468/7791/6935/5045/5829/9839/30001/64750/6868/642489/5371/4052/7043/90/9404/57154/2280/200734/57045/7046/6885/116844/4015/6714/1003/26524/8754/2734/10755/283149/8425/58533/3309/255743/10252/10979"
"GO:0032612","interleukin-1 production",90,0.59920764919468,1.65758246945063,0.000606386824994346,0.00871361316015449,0.00685976580658356,2369,"tags=39%, list=13%, signal=34%","2950/3428/834/6288/6376/1992/301/22861/113277/114769/54209/3569/114548/29108/7099/7124/79792/8877/7128/338322/140885/634/2621/4088/54/3965/10333/55765/351/1958/2000/1903/5371/6284/7474"
"GO:0032652","regulation of interleukin-1 production",90,0.59920764919468,1.65758246945063,0.000606386824994346,0.00871361316015449,0.00685976580658356,2369,"tags=39%, list=13%, signal=34%","2950/3428/834/6288/6376/1992/301/22861/113277/114769/54209/3569/114548/29108/7099/7124/79792/8877/7128/338322/140885/634/2621/4088/54/3965/10333/55765/351/1958/2000/1903/5371/6284/7474"
"GO:0007044","cell-substrate junction assembly",90,0.599200521916299,1.65756275332766,0.000606386824994346,0.00871361316015449,0.00685976580658356,3875,"tags=56%, list=21%, signal=44%","1308/4323/3691/10391/55901/1009/10395/7057/7205/6281/1307/7070/6422/667/3909/3673/7010/3655/4088/79834/5796/6385/90102/2335/84962/5339/87/3690/3678/3273/23603/7422/71/23499/29984/8829/6093/6714/7094/9647/8874/613/9748/9448/10979/9475/342184/23332/11037/2017"
"GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production",83,0.602024872766181,1.65162748881863,0.000603195315389113,0.00871361316015449,0.00685976580658356,3315,"tags=47%, list=18%, signal=39%","3552/1535/7040/90865/4939/113277/5724/3569/29108/7099/7057/7096/120892/23643/942/9590/101/6850/3952/7097/3965/3133/351/7098/929/6868/23586/7474/9181/3670/4940/177/5336/4938/3459/8915/51561/4776/2048"
"GO:0002269","leukocyte activation involved in inflammatory response",39,0.705564848499323,1.74238779934034,0.000608424190720561,0.00872124873381873,0.0068657768890327,2140,"tags=46%, list=12%, signal=41%","6376/90865/6622/54209/3569/7124/7096/120892/8877/7097/10333/1075/23208/2896/351/3460/7098/3949"
"GO:0048562","embryonic organ morphogenesis",244,0.483918323320941,1.46467850604593,0.000614302291694554,0.00878376437334114,0.00691499213860718,2793,"tags=33%, list=15%, signal=28%","4188/4237/4323/2201/2625/3236/1909/2697/6678/2202/3237/3235/3214/7048/130497/8076/10804/3232/3212/1906/2304/2303/3233/3204/3205/7849/64220/115908/3213/1969/50515/84189/140469/220/4088/652/57822/28514/3198/668/2200/2022/7020/3227/10253/5754/57216/3207/3218/9645/6935/860/4647/3200/5916/65009/7054/5629/2263/9423/2138/7043/4851/11078/6662/5818/7474/57534/3216/3091/90/2735/3199/3217/1301/8463/1499/7046/25902/6495"
"GO:2000351","regulation of endothelial cell apoptotic process",45,0.682153048141157,1.72207616363127,0.00062022994330141,0.00884667882181888,0.00696452134933473,1144,"tags=36%, list=6%, signal=33%","5054/2152/7040/2625/3135/3676/51129/7124/4804/3383/7057/9037/958/7128/2621/7010"
"GO:0002294","CD4-positive, alpha-beta T cell differentiation involved in immune response",69,0.621891552689537,1.65131709526307,0.00062516115772265,0.00889510630066797,0.0070026457367045,2519,"tags=35%, list=14%, signal=30%","3606/2625/9021/3956/6775/301/6778/3569/114548/942/3566/8995/3965/3716/5971/8809/10538/3718/84766/3726/57089/5734/64332/6461"
"GO:0022617","extracellular matrix disassembly",53,0.654900668670166,1.68459396615774,0.000630421487308778,0.00894796772795376,0.00704426073667265,1851,"tags=38%, list=10%, signal=34%","25818/10630/4313/2191/4323/7040/4312/5650/4318/3569/1520/6624/4319/101/4327/4241/2022/4316/4035/5045"
"GO:0050769","positive regulation of neurogenesis",204,0.507903924385925,1.52384885793366,0.000638283424121564,0.00903740662368698,0.00711467123888944,2700,"tags=29%, list=15%, signal=25%","7424/3553/5803/7040/6376/90865/1826/53335/650/2119/3569/644943/4135/7124/9353/23363/3897/9037/5270/7052/23529/56965/26011/51393/1002/5789/1382/3976/7074/7097/627/8482/6092/1956/2335/5176/5324/8140/3688/1636/407006/23316/6091/4192/9423/4851/27020/7422/2043/7473/85358/23499/3091/57154/4124/2247/3706/1499/706"
"GO:0046209","nitric oxide metabolic process",75,0.612026086624877,1.65845542202647,0.000641767365903104,0.00906457272181677,0.00713605766810358,1451,"tags=25%, list=8%, signal=23%","857/4842/3553/348/114757/5743/113277/7099/7124/1906/22914/100528032/5806/2099/140885/7097/4088/54/10333"
"GO:0002714","positive regulation of B cell mediated immunity",35,0.726967794651973,1.74460415356154,0.000652132845074856,0.00914471896834092,0.00719915256012225,2451,"tags=34%, list=13%, signal=30%","718/7040/6778/54209/7124/958/23529/100141515/3133/10666/4436/5819"
"GO:0002891","positive regulation of immunoglobulin mediated immune response",35,0.726967794651973,1.74460415356154,0.000652132845074856,0.00914471896834092,0.00719915256012225,2451,"tags=34%, list=13%, signal=30%","718/7040/6778/54209/7124/958/23529/100141515/3133/10666/4436/5819"
"GO:0045346","regulation of MHC class II biosynthetic process",14,0.853150774117376,1.71960296827317,0.000652179059562217,0.00914471896834092,0.00719915256012225,613,"tags=21%, list=3%, signal=21%","90865/113277/7099"
"GO:0045621","positive regulation of lymphocyte differentiation",112,0.571424547019976,1.61970933373092,0.000659868631778933,0.00923019141698502,0.00726644048877335,1647,"tags=22%, list=9%, signal=20%","3606/972/4323/7040/2625/3635/3575/558/301/8808/3135/7048/114548/64115/942/3566/861/2621/101/6850/864/3965/5896/8651/8744"
"GO:0001556","oocyte maturation",28,0.764065448856539,1.74642144317032,0.000664327685216553,0.00927017259057605,0.00729791554768014,1586,"tags=29%, list=9%, signal=26%","646/2069/1909/4882/1906/11144/3640/9985"
"GO:0033144","negative regulation of intracellular steroid hormone receptor signaling pathway",33,0.729903678617063,1.7265975170998,0.000672034634049897,0.009355025513485,0.00736471575655573,1015,"tags=15%, list=5%, signal=14%","8626/81606/9420/1601/6422"
