"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006694","steroid biosynthetic process","79/6809","169/18805",0.467455621301775,1.29101233053016,2.86303694440123,0.00303072589189671,0.0174301023013607,0.0115887913599175,"SQLE/NR3C1/CYP27B1/SEC14L2/AKR1B1/SRD5A3/ADM/IGFBP7/MSMO1/ERLIN1/HMGCS2/HSD17B12/MVD/SNAI2/IL1A/LIPA/FDPS/CYB5R3/INHBA/SDR42E1/CYP51A1/CYB5R2/APOE/TM7SF2/HINT2/HMGCS1/DKK3/BMP2/STARD4/SNAI1/FDFT1/CACNA1H/TSPO/LSS/MAPK1/PRKAG2/CLCN2/QKI/MBTPS1/CYP27A1/PLPP6/HMGCR/PMVK/FAXDC2/CYP7A1/FGF1/G6PD/TNF/NFKB1/GNAI1/DHCR7/IDI1/PRLR/SREBF2/HSD17B1/NSDHL/DGKQ/HSD17B3/DAB2/PDE8B/SC5D/ERG28/ARV1/CYP11A1/STAR/HSD17B2/LEP/IGF1R/FGFR4/MVK/DDX20/EBP/HSD17B6/EGR1/CYP2R1/ACAA2/PROX1/CYB5R1/BMP6",79
"GO:0140056","organelle localization by membrane tethering","41/6809","79/18805",0.518987341772152,1.43333190806658,2.90777142973985,0.00306868725121406,0.0176293564860489,0.0117212699382998,"CAV2/GRAMD2A/PPFIA3/STX6/EXOC6B/EXOC2/RIMS1/RALB/RIMS2/SNPH/STX19/SELENON/ESYT1/ATP2A2/VAMP3/SYT1/ESYT3/SYTL2/NDRG4/YKT6/UNC13B/ESYT2/SNAP29/POPDC1/VAMP8/UNC13C/EXOC1/STX1A/EXOC4/VAPA/STX17/USO1/STXBP1/STX7/PSEN2/STX4/STX16/STX3/CLN3/TSNARE1/RIMS3",41
"GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","124/6809","280/18805",0.442857142857143,1.22307660029792,2.83336473574549,0.00307300535313493,0.0176293564860489,0.0117212699382998,"ITGA3/AMIGO2/TGFBR2/FAT2/CLDN1/DSC3/TGFB2/NPTN/PALLD/PCDH7/ICAM1/FAT1/CEACAM1/ATP2C1/L1CAM/FGFRL1/AJUBA/EFNA5/PTK7/NECTIN2/CDH4/PCDHAC2/PVR/ITGB1/CLDN3/ITGA5/DSG3/MPZL2/CX3CL1/CDH3/CLSTN1/NECTIN1/ELFN2/TENM3/NLGN1/ROBO1/MYADM/MBP/IL1RAP/CDHR1/FAT4/ACVR1/BMP2/FLRT3/CEACAM6/DSG2/DSCAM/FXYD5/IGSF21/CDH13/CADM1/CLDN15/CDH26/NEXN/PCDHGC3/CDH24/CLDN11/SDK2/IL1RN/CELSR1/PTPRS/HMCN1/NECTIN4/MAPK14/BSG/RIC8A/CDH11/PCDHGB4/LGALS7B/MYPN/PLXNB2/CEACAM5/SCARF1/MPZ/PCDHGA11/PCDH1/CDH2/PCDHGC5/NRXN1/CLDN8/PCDHA13/PIK3CB/CLDN4/PCDHGB7/SDK1/ROBO4/TENM4/CDH15/CDHR5/PSG5/DSC2/CDH12/PCDH9/PCDHAC1/ITGAL/ROBO3/LRRC4/FAT3/MIR221/CDH8/PTPRD/CLDN9/CLDN16/DSG1/MMP24/AMIGO1/IL1RAPL1/ROBO2/SCARF2/CD177/LRFN4/SLITRK3/CLDN23/PCDH19/DSC1/PCDHGA12/CNTN2/CNTN4/PCDHA6/MDGA1/PCDH11X/CELSR3/PCDHA12/ESAM",124
"GO:0010171","body morphogenesis","29/6809","52/18805",0.557692307692308,1.54022673610719,2.93894141327517,0.00309033880809732,0.0176293564860489,0.0117212699382998,"PHLDB2/PHLDB1/MMP2/PRICKLE1/TIPARP/TGFB1/DKK1/SSBP3/RRAS/FLVCR1/ARID5B/GPC3/SGPL1/CRISPLD1/PLEKHA1/WNT3/CLASP1/MSX1/CDON/IFT122/COL1A1/OFD1/STRA6/TGFB3/ZNF281/RAB3GAP1/ANKRD11/MYH3/CSRNP1",29
"GO:0035987","endodermal cell differentiation","29/6809","52/18805",0.557692307692308,1.54022673610719,2.93894141327517,0.00309033880809732,0.0176293564860489,0.0117212699382998,"COL4A2/MMP14/FN1/MYH9/COL12A1/ITGB5/LAMB1/COL7A1/HMGA2/MMP2/LAMA3/CTNNB1/LAMB3/DKK1/COL5A2/INHBA/ITGA5/COL8A1/COL6A1/MMP15/LEO1/ITGA4/SOX2/MESP1/MAP2K1/BRD3/MMP9/ITGAV/POU5F1",29
"GO:0036215","response to stem cell factor","29/6809","52/18805",0.557692307692308,1.54022673610719,2.93894141327517,0.00309033880809732,0.0176293564860489,0.0117212699382998,"MET/EPHA2/EPHA3/EPHB3/INSR/DDR1/EPHA1/EPHA10/EGFR/FGFR2/EPHA7/EPHA6/ROR2/AXL/SH2B3/EPHB4/MERTK/FLT4/PDGFRB/MST1R/FER/RABGEF1/TEK/EPHB2/IGF1R/FGFR4/ROS1/CSF1R/EPHA4",29
"GO:0036216","cellular response to stem cell factor stimulus","29/6809","52/18805",0.557692307692308,1.54022673610719,2.93894141327517,0.00309033880809732,0.0176293564860489,0.0117212699382998,"MET/EPHA2/EPHA3/EPHB3/INSR/DDR1/EPHA1/EPHA10/EGFR/FGFR2/EPHA7/EPHA6/ROR2/AXL/SH2B3/EPHB4/MERTK/FLT4/PDGFRB/MST1R/FER/RABGEF1/TEK/EPHB2/IGF1R/FGFR4/ROS1/CSF1R/EPHA4",29
"GO:0038109","Kit signaling pathway","29/6809","52/18805",0.557692307692308,1.54022673610719,2.93894141327517,0.00309033880809732,0.0176293564860489,0.0117212699382998,"MET/EPHA2/EPHA3/EPHB3/INSR/DDR1/EPHA1/EPHA10/EGFR/FGFR2/EPHA7/EPHA6/ROR2/AXL/SH2B3/EPHB4/MERTK/FLT4/PDGFRB/MST1R/FER/RABGEF1/TEK/EPHB2/IGF1R/FGFR4/ROS1/CSF1R/EPHA4",29
"GO:0046466","membrane lipid catabolic process","29/6809","52/18805",0.557692307692308,1.54022673610719,2.93894141327517,0.00309033880809732,0.0176293564860489,0.0117212699382998,"PLPP1/SPHK1/GM2A/PLPP2/SMPDL3B/ALDH3B2/ACER3/M6PR/SMPD1/SGPL1/SUMF1/VPS54/GLB1/GBA2/MGST2/SMPD3/PRKCD/NEU4/CYP1B1/FUCA1/PLPP3/GALC/ASAH2B/ACER1/SCARB2/HEXA/CEL/SMPD2/ASAH2",29
"GO:0050856","regulation of T cell receptor signaling pathway","29/6809","52/18805",0.557692307692308,1.54022673610719,2.93894141327517,0.00309033880809732,0.0176293564860489,0.0117212699382998,"LGALS3/PRKD2/KCNN4/EZR/CEACAM1/NECTIN2/LIPA/PRNP/CARD11/ELF1/BCL10/BTRC/ITPRIPL1/DGKZ/GBP1/LAPTM5/PAWR/ADA/PTPN2/THY1/CYLD/BTN2A2/UBR2/PTPN22/CBLB/DUSP22/NCK1/DUSP3/CD226",29
"GO:0045862","positive regulation of proteolysis","101/6809","223/18805",0.452914798206278,1.250853690743,2.83906449516286,0.00311796141853214,0.0177709818966563,0.0118154327439113,"ANXA2/CAV1/MMP14/CTSC/ADAM8/MYH9/PERP/CEBPA/GSN/GRN/SH3RF2/S100A10/SNX9/TGFB1I1/PRICKLE1/L3MBTL3/DAB2IP/APP/PLK3/EGF/RCN3/FURIN/CLDN3/OSBPL7/GSK3A/AXIN2/SMURF1/CTSH/IL1B/APOE/SRC/MELTF/ATP5IF1/ADRA2A/MBP/MAPK9/MAGEF1/CHFR/BTRC/CCBE1/CAPN3/IL33/GCLC/TRAF7/TRIB2/CYFIP2/FBXW7/BAK1/ADAM9/SERPINB3/CSNK1E/PACSIN3/HPN/PRSS22/FBXW11/TREM2/EFNA1/RCHY1/ZFAND2A/LAPTM5/TBC1D10A/TNF/NKD2/PTK2/SNX33/EFNA3/NFE2L2/F12/GABARAP/TANK/USP13/APH1A/RNFT2/TRIM32/KLKB1/BAD/CLDN4/TMTC3/CLU/NOP53/LRRK2/APH1B/SH3D19/DAB2/VSIR/AXIN1/FZR1/AGER/GSK3B/ZYG11B/FGFR4/KEAP1/GPLD1/TRIB3/CLEC3B/LYN/TRIM67/PRKN/EPHA4/CNTN2/ASTL",101
"GO:0009595","detection of biotic stimulus","23/6809","39/18805",0.58974358974359,1.62874551404438,2.96121476937054,0.0031243440310484,0.0177914035101367,0.011829010508044,"PAK1/SRPX/HLA-A/FAP/TLR6/CLEC7A/TLR4/PGLYRP2/NR4A1/NAIP/TSPO/CD1D/HLA-B/NLRP3/TREM2/TLR2/TLR1/LY96/HLA-DRB1/SCARB1/NOD1/SMO/C4B",23
"GO:0006687","glycosphingolipid metabolic process","37/6809","70/18805",0.528571428571429,1.45980110358139,2.9036264267678,0.00319106090931723,0.0181317282761671,0.0120552830014551,"B3GNT5/ITGB8/UGT8/ST3GAL1/UGCG/A4GALT/TM9SF2/GM2A/B3GALNT1/ST3GAL2/M6PR/ABCA2/SMPD1/ST6GALNAC5/BAX/SUMF1/ST6GALNAC4/ST8SIA4/ST6GALNAC6/ST3GAL5/CERK/B4GALT3/GLB1/B4GALNT1/GBA2/NAGLU/PRKCD/NEU4/GALC/FA2H/FUT1/SCARB2/ST8SIA5/B4GALT6/HEXA/FUT2/FUT6",37
"GO:0032945","negative regulation of mononuclear cell proliferation","47/6809","93/18805",0.505376344086022,1.39574124695809,2.88231371031208,0.00319456245783407,0.0181317282761671,0.0120552830014551,"PKN1/SDC4/TNFRSF21/HLA-E/TGFB1/TWSG1/PRNP/INPP5D/TNFRSF14/PDCD1LG2/PDE5A/BCL6/DLG1/ITCH/HLA-G/ZBTB7B/PLA2G2A/BMP4/LRRC32/IL20RB/GAL/SOX11/ARG1/PRKAR1A/PELI1/CD274/PAWR/MARCHF7/CASP3/SCRIB/PLA2G5/CEBPB/GLMN/LGALS9B/VSIR/CD86/BTN2A2/LGALS9/HLA-DRB1/FOXP3/CBLB/MAD1L1/IDO1/LYN/VTCN1/CDKN2A/ARG2",47
"GO:1901879","regulation of protein depolymerization","47/6809","93/18805",0.505376344086022,1.39574124695809,2.88231371031208,0.00319456245783407,0.0181317282761671,0.0120552830014551,"SPTBN1/CAPG/LIMA1/GSN/FLII/SVIL/TRIOBP/SWAP70/FGF13/HDGFL3/TMOD3/SPTBN5/SEMA5A/SPTAN1/VILL/WDR1/NAV3/TRPV4/BMERB1/TWF2/DSTN/TMOD1/WDR47/MID1/SPTBN2/PLEKHH2/SH3BP1/TWF1/ARHGEF2/CARMIL1/CLASP1/SPTB/VIL1/CAMSAP2/CCDC88C/PIK3CA/SPTBN4/AVIL/CRACD/TRIM54/EPS8/KIF21A/DIAPH3/ADD3/MAP1B/CARMIL2/TTBK2",47
"GO:0002220","innate immune response activating cell surface receptor signaling pathway","50/6809","100/18805",0.5,1.38089293582024,2.87721702668524,0.0031955209550444,0.0181317282761671,0.0120552830014551,"SYK/PAK1/TNFAIP3/DAB2IP/NMI/CYBA/TLR6/S100A14/CLEC7A/FYN/SRC/MAP3K7/PIK3AP1/PAK2/TLR4/WDFY1/TREM2/PELI1/IRAK2/TLR2/TIRAP/CHUK/FFAR2/TRIM32/ECSIT/TICAM1/APPL2/KLRK1/KLRC4-KLRK1/TBK1/NINJ1/TLR1/MYD88/NAGLU/LY96/TRAF6/PLCG2/LTF/IRF3/PRKCE/RIPK2/OAS1/MFHAS1/PTPN22/TAX1BP1/IFI35/LYN/CD14/PIK3R1/KLRC3",50
"GO:0014009","glial cell proliferation","33/6809","61/18805",0.540983606557377,1.49408088137927,2.91192636469127,0.0032159551725137,0.0182313961831619,0.012121549427175,"ETV5/RB1/AREG/CDKN2B/VEGFC/EGFR/CX3CL1/IL1B/LEPR/NOTCH1/SLC7A5/CSF1/IL33/ABCC8/TSPO/TREM2/SOX11/NFIB/IL6/TNF/TP53/CERS2/EPM2A/CLU/CHRM1/NTN1/PLAG1/PRKCI/MIR221/LYN/CSF1R/NF1/HES1",33
"GO:0044703","multi-organism reproductive process","96/6809","211/18805",0.454976303317536,1.25654712643358,2.82338776674174,0.00329204176811106,0.0186461011019125,0.0123972752201874,"AR/ACSL4/ITGA3/ITGB4/FOSL1/COL16A1/PTAFR/FBN2/FBLN1/CYP27B1/ITGA2/SLC2A1/ADM/LIF/IGFBP7/CAPN2/GJB2/PTGFR/MMP2/DDR1/EDN1/MAFF/SERPINE2/TIMP1/TGFB1/CTSB/HSPG2/CSMD1/ITGA5/SYDE1/IL1B/THBD/PTHLH/HSD11B2/VDR/ADRA2A/IGFBP5/OVGP1/CITED2/GJA1/JUNB/SMURF2/DSG2/ABCC8/ADCY7/ARHGDIB/PCSK5/TLE6/PRDM1/BSG/PTGS2/ERRFI1/STS/PARP1/H3-3A/APLF/RARA/TEAD3/MMP9/PRLR/HPGD/CLDN4/SLC38A2/IQUB/H3-3B/PAPPA/VEGFA/PSG5/ESR1/EPOR/SOD1/EMP2/PPARD/CBS/LOC102724560/LGALS9/TGFB3/STOX2/LEP/LDOC1/DSG1/FKBP4/IDO1/RGS2/DDO/SLC38A1/UCN/APOL2/PLA2G4C/A1CF/ACE/SLC19A1/ENDOU/GHRL/ITGB3/SPP1",96
"GO:0010092","specification of animal organ identity","22/6809","37/18805",0.594594594594595,1.64214295070515,2.9455889623548,0.00331850141679749,0.0187031140063161,0.0124351815182994,"EXT1/CTNNB1/DKK1/PAX8/AXIN2/FGFR2/ROBO1/BMP2/SIX1/MESP1/BMP4/FGF1/RBPJ/WNT5A/HOXA11/SPRY1/SMARCD3/PAX2/ROBO2/ISL1/HOXC11/POU5F1",22
"GO:2000515","negative regulation of CD4-positive, alpha-beta T cell activation","22/6809","37/18805",0.594594594594595,1.64214295070515,2.9455889623548,0.00331850141679749,0.0187031140063161,0.0124351815182994,"LGALS1/ANXA1/RUNX1/IL4R/TWSG1/BCL6/ITCH/ZBTB7B/CBFB/HLX/CD274/TNFSF4/LGALS9B/VSIR/LGALS9/TNFSF18/FOXP3/RUNX3/JAK3/CBLB/ZC3H12A/ARG2",22
"GO:0006693","prostaglandin metabolic process","28/6809","50/18805",0.56,1.54660008811867,2.91571267709429,0.00334023747904403,0.0187031140063161,0.0124351815182994,"GSTP1/CYP2S1/AKR1B1/PTGS1/EDN1/CD74/IL1B/TNFRSF1A/CES2/PLA2G4F/PIBF1/PLA2G4A/CYP4F8/FABP5/PTGES/PTGS2/AKR1C1/PTGES2/HPGD/TBXAS1/GSTA1/CBR1/PTGR2/EDN2/GSTM1/CTHRC1/AKR1C2/HPGDS",28
"GO:0006858","extracellular transport","28/6809","50/18805",0.56,1.54660008811867,2.91571267709429,0.00334023747904403,0.0187031140063161,0.0124351815182994,"CABYR/SPAG16/JHY/NHERF1/CCDC40/CFAP221/DNAH11/STK36/DNAH5/ODAD4/DNAH9/CCDC88C/VANGL1/OFD1/GAS8/ODAD3/DNAH1/CWH43/NPHP3/CFAP54/NME5/DNAI1/DAW1/DNAAF1/TTLL1/ADCY10/AQP4/SPAG17",28
"GO:0035850","epithelial cell differentiation involved in kidney development","28/6809","50/18805",0.56,1.54660008811867,2.91571267709429,0.00334023747904403,0.0187031140063161,0.0124351815182994,"WWTR1/MYO1E/PODXL/EXT1/BASP1/MTSS1/LIF/IQGAP1/EDN1/CTNNB1/JAG1/PAX8/GATA3/WT1/EDNRA/NOTCH1/OSR1/AMPD2/ACTA2/PDGFB/MMP9/FOXC2/NOTCH2/YAP1/KLF15/PAX2/SMO/GPR4",28
"GO:0098815","modulation of excitatory postsynaptic potential","28/6809","50/18805",0.56,1.54660008811867,2.91571267709429,0.00334023747904403,0.0187031140063161,0.0124351815182994,"WNT7A/NLGN4X/APP/RIMS1/NLGN1/TBC1D24/RIMS2/SSH1/CHRNA7/MTMR2/GRIN1/NETO1/SHANK3/SYNE1/TMEM25/STX1A/NRXN1/GRIN2C/LRRK2/CHRFAM7A/CUX2/RELN/DLG4/DMPK/NLGN3/GRIA1/TMEM108/GRIN2D",28
"GO:0009123","nucleoside monophosphate metabolic process","40/6809","77/18805",0.519480519480519,1.43469395929375,2.8795977604176,0.00335103337803144,0.0187031140063161,0.0124351815182994,"NT5E/XDH/UPP1/CDA/CARD11/CMPK2/DLG1/DPYD/DCTD/NT5M/DLG2/NT5C/AK6/ADK/TJP2/MAGI3/AMPD2/PRPS1/MPP1/ADA/TYMP/AK9/UCK1/PPAT/DGUOK/AK4/HPRT1/PRPS2/DHODH/DCK/RFK/ATIC/UPB1/PNP/GDA/AMPD3/AK7/ADSS1/AK1/TK1",40
"GO:0009880","embryonic pattern specification","40/6809","77/18805",0.519480519480519,1.43469395929375,2.8795977604176,0.00335103337803144,0.0187031140063161,0.0124351815182994,"SMAD3/EFNB1/BASP1/NRP2/WNT7A/SEMA3F/DLL1/CTNNB1/DOP1B/FGFR2/ZBTB16/MEIS2/WT1/SMAD6/HOXD8/PCSK6/NRP1/TBX3/MESP1/PLD6/CHRDL1/LAMA5/TDRD1/TASOR/CDX2/WNT5A/PGAP1/PTCH1/MEIS3/SMAD2/SMAD4/MESP2/OOEP/EPB41L5/COBL/FZD5/NRARP/RIPPLY2/DISP1/RIPPLY3",40
"GO:0170040","proteinogenic amino acid catabolic process","40/6809","77/18805",0.519480519480519,1.43469395929375,2.8795977604176,0.00335103337803144,0.0187031140063161,0.0124351815182994,"ASRGL1/HGD/CARNS1/AADAT/MCCC1/GLS2/OAT/DDAH1/NOS1/GPT/HNMT/GCAT/AFMID/CSAD/MCCC2/KMO/IVD/ARG1/GLS/GLUL/MAT1A/AUH/HPD/GSTZ1/FTCD/CBS/LOC102724560/GOT1/AMT/KYNU/AGXT/AASS/IDO1/DDO/ATP2B4/PIPOX/PRODH/NOS3/HAAO/ARG2",40
"GO:0001886","endothelial cell morphogenesis","10/6809","13/18805",0.769230769230769,2.12445067049267,3.0554426872859,0.00335508260695521,0.0187031140063161,0.0124351815182994,"MET/AMOTL2/ARHGEF26/HEG1/PLOD3/COL18A1/HOXA13/MAGI1/CLIC4/NOTCH4",10
"GO:0009437","carnitine metabolic process","10/6809","13/18805",0.769230769230769,2.12445067049267,3.0554426872859,0.00335508260695521,0.0187031140063161,0.0124351815182994,"ACADL/TMLHE/CPT1A/ACADM/CPT2/ALDH9A1/CPT1C/SLC22A4/CROT/CPT1B",10
"GO:0030213","hyaluronan biosynthetic process","10/6809","13/18805",0.769230769230769,2.12445067049267,3.0554426872859,0.00335508260695521,0.0187031140063161,0.0124351815182994,"HAS3/TGFB1/EGF/IL1B/CLTC/HAS2/PDGFB/NFKB1/SMPD3/CEMIP",10
"GO:0033690","positive regulation of osteoblast proliferation","10/6809","13/18805",0.769230769230769,2.12445067049267,3.0554426872859,0.00335508260695521,0.0187031140063161,0.0124351815182994,"BMP2/HPSE/SOX8/ITGAV/CCN1/CTHRC1/LTF/IGF1R/ABL1/ITGB3",10
"GO:0061029","eyelid development in camera-type eye","10/6809","13/18805",0.769230769230769,2.12445067049267,3.0554426872859,0.00335508260695521,0.0187031140063161,0.0124351815182994,"TFAP2A/GRHL3/PRICKLE1/EGFR/INHBA/SOX11/SRF/SOS1/STRA6/OSR2",10
"GO:0070278","extracellular matrix constituent secretion","10/6809","13/18805",0.769230769230769,2.12445067049267,3.0554426872859,0.00335508260695521,0.0187031140063161,0.0124351815182994,"PRICKLE1/TNFRSF1A/ENG/NOTCH1/ADTRP/BMP2/IER3IP1/RGCC/TMEM38B/CREB3L1",10
"GO:0070486","leukocyte aggregation","10/6809","13/18805",0.769230769230769,2.12445067049267,3.0554426872859,0.00335508260695521,0.0187031140063161,0.0124351815182994,"RAC2/MSN/STK10/CD44/S100A9/IL1B/HAS2/S100A8/ZAP70/SEMA4D",10
"GO:0070837","dehydroascorbic acid transport","10/6809","13/18805",0.769230769230769,2.12445067049267,3.0554426872859,0.00335508260695521,0.0187031140063161,0.0124351815182994,"SLC2A9/SLC2A1/SLC2A10/SLC2A3/SLC2A6/SLC2A5/SLC23A1/SLC2A11/SLC2A4/SLC2A14",10
"GO:1902337","regulation of apoptotic process involved in morphogenesis","10/6809","13/18805",0.769230769230769,2.12445067049267,3.0554426872859,0.00335508260695521,0.0187031140063161,0.0124351815182994,"PML/TGFB2/FOXC1/PAX8/TNFRSF1A/VDR/NOTCH1/BAX/FOXC2/PAX2",10
"GO:0071326","cellular response to monosaccharide stimulus","73/6809","155/18805",0.470967741935484,1.30071205567584,2.83221246805888,0.00336619087897834,0.0187485916177978,0.0124654183202353,"SMAD3/MPC2/GAS6/IRS2/ICAM1/FKBP1B/SERPINF1/SRI/ANO1/PPP3CA/EFNA5/TGFB1/KCNJ11/BAIAP3/PTPRN2/HIF1A/ADRA2A/VSNL1/GPR68/GCG/MLXIPL/SLC12A7/C2CD2L/FOXA2/TIAM1/UCP2/NADK/GPR27/GPER1/GCLC/ABCC8/GPX1/RAB11FIP5/GJB6/PDX1/GCLM/PLA2G6/SLC2A5/RFX6/TREM2/UNC13B/KLF7/CYP7A1/NKX6-1/SLC9B2/SMAD2/USF1/BAD/SRF/SMAD4/STX4/COL1A1/PIK3CA/SIDT2/PDE8B/PPARD/PRKCE/AGER/ABCA12/HLA-DRB1/LEP/ENDOG/IGF1R/GPLD1/PAX2/PPARA/BRSK2/PLCB1/ACE/TRPM5/FGF21/GHRL/CLTRN",73
"GO:0050672","negative regulation of lymphocyte proliferation","46/6809","91/18805",0.505494505494505,1.39606758346661,2.85335128303756,0.00349164893405969,0.0194178218730692,0.0129103709467886,"PKN1/SDC4/TNFRSF21/HLA-E/TGFB1/TWSG1/PRNP/INPP5D/TNFRSF14/PDCD1LG2/PDE5A/DLG1/ITCH/HLA-G/ZBTB7B/PLA2G2A/BMP4/LRRC32/IL20RB/GAL/SOX11/ARG1/PRKAR1A/PELI1/CD274/PAWR/MARCHF7/CASP3/SCRIB/PLA2G5/CEBPB/GLMN/LGALS9B/VSIR/CD86/BTN2A2/LGALS9/HLA-DRB1/FOXP3/CBLB/MAD1L1/IDO1/LYN/VTCN1/CDKN2A/ARG2",46
"GO:0071346","cellular response to type II interferon","49/6809","98/18805",0.5,1.38089293582024,2.84814727616237,0.00349245797024674,0.0194178218730692,0.0129103709467886,"SIRPA/JAK1/ZYX/CLDN1/GSN/CDC42EP2/IRF1/SP100/VIM/ACTG1/EDN1/ACTR2/GBP3/PPARG/GBP6/CASP1/TLR3/GAPDH/DAPK1/TLR4/IFNGR2/CD47/VAMP3/PARP14/PIM1/GBP4/GBP1/CDC42/ARG1/TLR2/TNF/FLNB/TP53/IFNGR1/DNAJA3/WNT5A/CD58/ASS1/PTPN2/STXBP1/STX4/ACTR3/CDC37/LGALS9/RAB43/DAPK3/ADAMTS13/AQP4/WAS",49
"GO:0061005","cell differentiation involved in kidney development","32/6809","59/18805",0.542372881355932,1.49791776088975,2.88587740087106,0.00349676843876269,0.0194247932065882,0.0129150059930009,"WWTR1/MYO1E/PODXL/EXT1/BASP1/MTSS1/LIF/IQGAP1/EDN1/CTNNB1/JAG1/PAX8/GATA3/WT1/EDNRA/NOTCH1/OSR1/GLIS2/AMPD2/ACTA2/PDGFB/PTCH1/AMER1/MMP9/FOXC2/NOTCH2/YAP1/KLF15/PAX2/SMO/GPR4/HES1",32
"GO:0034505","tooth mineralization","21/6809","35/18805",0.6,1.65707152298429,2.93131905575237,0.00351344562963886,0.0194494311640722,0.0129313870872642,"TFAP2A/ITGB6/HACD1/TGFB1/WLS/NECTIN1/FAM20C/ANKH/TCIRG1/BCOR/WDR72/CNNM4/ROGDI/COL1A1/SLC24A4/ODAPH/TSPEAR/STIM1/PPARA/MSX2/AMTN",21
"GO:0061081","positive regulation of myeloid leukocyte cytokine production involved in immune response","21/6809","35/18805",0.6,1.65707152298429,2.93131905575237,0.00351344562963886,0.0194494311640722,0.0129313870872642,"SYK/SEMA7A/RTN4/RIGI/CD74/TLR3/PANX1/BCL10/TLR4/HLA-G/LAPTM5/WNT5A/PYCARD/TICAM1/MYD88/P2RX7/PLCG2/RIPK2/NOD1/CARD9/SPON2",21
"GO:0099010","modification of postsynaptic structure","21/6809","35/18805",0.6,1.65707152298429,2.93131905575237,0.00351344562963886,0.0194494311640722,0.0129313870872642,"CAP1/PFN2/SYNPO/RAP1B/ARHGAP44/PFN1/SARM1/WASF3/TIAM1/RHOA/STRN4/CDC42/RHOB/SPTB/ABI3/EGLN1/DIXDC1/PRMT8/CAP2/FILIP1/AMOT",21
"GO:2000463","positive regulation of excitatory postsynaptic potential","21/6809","35/18805",0.6,1.65707152298429,2.93131905575237,0.00351344562963886,0.0194494311640722,0.0129313870872642,"WNT7A/APP/RIMS1/NLGN1/TBC1D24/RIMS2/SSH1/CHRNA7/GRIN1/NETO1/SHANK3/STX1A/NRXN1/GRIN2C/CHRFAM7A/CUX2/RELN/DLG4/NLGN3/GRIA1/GRIN2D",21
"GO:0009144","purine nucleoside triphosphate metabolic process","116/6809","261/18805",0.444444444444444,1.22746038739577,2.78787231186347,0.00354695279994023,0.0196178285845258,0.0130433498593377,"IER3/NME4/TMSB4X/NT5E/ENPP1/NDUFB4/INSR/PKM/APP/OGDHL/TGFB1/ENO3/LIPA/SLC4A4/ATP1B1/ABCC6/COL6A1/SRC/ATP5IF1/UCHL1/HIF1A/MLXIPL/GNAI3/MLST8/GAPDH/SELENON/ENTPD7/LDHA/IGF1/NDUFB10/EIF6/UCP2/NADK/SLC2A6/TSPO/NUDT16/TIGAR/PGM1/PID1/HKDC1/PFKM/ATP5F1B/PFKP/GPI/PRKAG2/NDUFS2/ADK/EFL1/TREM2/SAMHD1/NDUFA7/NUDT15/NDUFAB1/AMPD2/BPGM/TREX1/SLC25A25/NDUFB1/PARP1/FKRP/NDUFA5/ATP6V1A/NDUFV1/ENPP3/NDUFA2/RHOQ/NDUFV3/GIT1/ITPA/ADA/PGAM1/NDUFA1/PINK1/BAD/DMAC2L/NDUFB8/SDHA/GALK1/LRRK2/FLCN/NDUFA3/PGAM4/P2RX7/DGUOK/AK4/DNAJC30/ALDOA/ATPSCKMT/ATP5PB/DDIT4/ZBTB7A/PFKFB2/ATP5ME/JMJD8/PFKFB3/NDUFS3/ATP5PF/MFSD8/ATP5MF/NDUFB11/FIGNL1/RAB23/NDUFC2/GPD1/ATP5MK/NME3/ATP6V0C/PPARA/NME5/NDUFS5/NDUFA8/MYH3/ENO2/ADCY10/ABCC9/AK1",116
"GO:0006953","acute-phase response","27/6809","48/18805",0.5625,1.55350455279777,2.89273524305379,0.00360745623715149,0.019903070076136,0.0132329990120684,"PLSCR1/FN1/IL1A/SAA1/IL6R/IL1B/F8/SERPINA1/SAA2/SIGIRR/SERPINF2/PTGES/IL1RN/PTGS2/IL6/TNF/PTGER3/AHSG/ASS1/CEBPB/TNFRSF11A/SERPINA3/HP/UGT1A1/ITIH4/TFR2/APOL2",27
"GO:1902108","regulation of mitochondrial membrane permeability involved in apoptotic process","27/6809","48/18805",0.5625,1.55350455279777,2.89273524305379,0.00360745623715149,0.019903070076136,0.0132329990120684,"IER3/MPV17L/GSK3A/BLOC1S2/ATP5IF1/EYA2/TMEM102/CHCHD10/GCLC/BAK1/THEM4/BCL2L11/STPG1/BAX/PPM1K/RHOT1/SLC25A4/MUL1/FZD9/TP53/BID/BCL2L1/NAIF1/BNIP3/GSK3B/SLC35F6/ACAA2",27
